Order ID,Order Date,Customer Name,Region,Category,Sales,Quantity,Profit,Discount
CA-2014-166051,31-05-2014,Jim Karlsson,South,Technology,659.97,3,197.99,0%
CA-2014-166051,31-05-2014,Jim Karlsson,South,Technology,113.73,3,32.98,0%
CA-2015-113040,27-08-2015,Chad Cunningham,West,Office Supplies,5.1,1,1.66,20%
CA-2014-103800,03-01-2014,Darren Powers,Central,Office Supplies,16.45,2,5.55,20%
CA-2014-113383,10-09-2014,Sandra Flanagan,East,Office Supplies,81.92,4,22.12,0%
CA-2014-113383,10-09-2014,Sandra Flanagan,East,Furniture,254.9,5,76.47,0%
CA-2017-152499,22-01-2017,Edward Hooks,Central,Office Supplies,15.12,5,4.91,20%
CA-2017-152499,22-01-2017,Edward Hooks,Central,Office Supplies,7.87,3,0.89,20%
CA-2016-151498,21-04-2016,Duane Noonan,West,Office Supplies,8.32,5,2.81,20%
CA-2016-137939,20-07-2016,Pauline Johnson,East,Technology,89.95,5,43.18,0%
US-2016-117793,23-08-2016,Matt Abelman,Central,Office Supplies,25.2,4,11.59,0%
US-2016-117793,23-08-2016,Matt Abelman,Central,Office Supplies,37.59,3,17.67,0%
US-2016-117793,23-08-2016,Matt Abelman,Central,Office Supplies,14.97,1,4.19,0%
US-2016-117793,23-08-2016,Matt Abelman,Central,Technology,1.98,2,0.89,0%
CA-2016-133872,14-06-2016,Vivian Mathis,South,Office Supplies,39.94,4,-26.62,70%
CA-2016-133872,14-06-2016,Vivian Mathis,South,Technology,18.46,2,2.31,20%
US-2015-165743,20-11-2015,Michelle Moray,West,Office Supplies,4.9,3,-3.43,70%
US-2015-165743,20-11-2015,Michelle Moray,West,Furniture,145.76,6,-247.8,70%
US-2015-165743,20-11-2015,Michelle Moray,West,Office Supplies,9.61,6,-7.37,70%
US-2017-105998,03-11-2017,Clay Rozendal,West,Technology,199.75,5,87.89,0%
US-2017-105998,03-11-2017,Clay Rozendal,West,Furniture,1673.18,12,20.91,20%
US-2014-148194,04-05-2014,Bill Shonely,West,Furniture,12.18,7,3.9,0%
US-2014-148194,04-05-2014,Bill Shonely,West,Office Supplies,57.68,4,19.03,0%
US-2015-151407,08-11-2015,Rob Dowd,Central,Technology,263.96,4,76.55,0%
CA-2015-110870,12-12-2015,Karen Daniels,West,Technology,299.94,6,128.97,0%
CA-2015-110870,12-12-2015,Karen Daniels,West,Office Supplies,25.76,7,0.52,0%
CA-2014-143210,01-12-2014,Anna Andreadi,East,Technology,271.9,2,78.85,0%
CA-2014-143210,01-12-2014,Anna Andreadi,East,Furniture,45.84,3,15.59,0%
CA-2014-143210,01-12-2014,Anna Andreadi,East,Furniture,9.82,2,3.24,0%
CA-2016-139808,07-10-2016,Mick Crebagga,West,Office Supplies,93.36,12,0.93,0%
CA-2015-110863,17-11-2015,Anna Andreadi,Central,Office Supplies,541.24,4,5.41,0%
CA-2015-110863,17-11-2015,Anna Andreadi,Central,Office Supplies,106.32,3,49.97,0%
CA-2015-110863,17-11-2015,Anna Andreadi,Central,Furniture,1323.9,5,383.93,0%
CA-2014-127859,17-03-2014,Quincy Jones,East,Office Supplies,126.62,6,41.15,20%
US-2015-136427,20-06-2015,Justin MacKendrick,West,Technology,125.94,7,15.74,20%
CA-2017-120168,25-05-2017,Trudy Brown,East,Office Supplies,663.92,5,207.48,20%
CA-2017-120168,25-05-2017,Trudy Brown,East,Technology,120,8,13.2,0%
CA-2017-120168,25-05-2017,Trudy Brown,East,Office Supplies,3.29,1,1.48,0%
CA-2017-120168,25-05-2017,Trudy Brown,East,Furniture,18.84,3,6.03,0%
US-2014-131870,09-09-2014,Nicole Fjeld,East,Furniture,60.67,6,12.89,20%
US-2014-131870,09-09-2014,Nicole Fjeld,East,Office Supplies,30.82,9,2.7,20%
CA-2017-114804,17-10-2017,Barry Französisch,West,Technology,52.79,1,4.62,20%
CA-2017-167227,02-11-2017,Nora Paige,Central,Office Supplies,83.9,10,20.98,0%
CA-2017-167227,02-11-2017,Nora Paige,Central,Office Supplies,11.76,2,5.76,0%
CA-2014-129189,21-07-2014,Harry Marie,Central,Office Supplies,4.99,3,-12.98,80%
CA-2014-129189,21-07-2014,Harry Marie,Central,Office Supplies,87.92,5,29.67,20%
CA-2014-129189,21-07-2014,Harry Marie,Central,Furniture,657.93,5,-93.99,30%
CA-2014-129189,21-07-2014,Harry Marie,Central,Office Supplies,1.04,1,-1.83,80%
CA-2015-132465,11-09-2015,Don Miller,East,Furniture,210.68,2,50.56,0%
CA-2015-132465,11-09-2015,Don Miller,East,Office Supplies,78.8,1,1.58,0%
CA-2015-132465,11-09-2015,Don Miller,East,Technology,19.99,1,6.8,0%
CA-2015-132465,11-09-2015,Don Miller,East,Office Supplies,772.68,4,108.18,0%
CA-2016-166373,21-10-2016,Jill Fjeld,Central,Technology,106.08,6,-9.28,20%
CA-2016-158806,07-01-2016,Neoma Murray,Central,Furniture,23.08,3,-10.96,60%
CA-2016-158806,07-01-2016,Neoma Murray,Central,Office Supplies,25.92,5,9.07,20%
CA-2015-119690,25-06-2015,Mark Van Huff,Central,Office Supplies,47.95,3,16.18,20%
CA-2015-119690,25-06-2015,Mark Van Huff,Central,Office Supplies,0.98,2,-1.48,80%
CA-2015-119690,25-06-2015,Mark Van Huff,Central,Furniture,75.38,9,-20.73,60%
CA-2015-119690,25-06-2015,Mark Van Huff,Central,Office Supplies,4.61,2,1.67,20%
CA-2015-153738,20-09-2015,Alejandro Grove,East,Office Supplies,37.68,6,16.96,0%
CA-2017-169012,10-07-2017,Beth Fritzler,South,Office Supplies,41.91,3,10.9,0%
CA-2017-109393,30-06-2017,John Castell,West,Furniture,436,3,5.13,15%
CA-2017-121489,21-08-2017,Candace McMahon,West,Furniture,388.7,6,38.87,20%
CA-2017-121489,21-08-2017,Candace McMahon,West,Office Supplies,572.58,6,34.35,0%
CA-2017-121489,21-08-2017,Candace McMahon,West,Technology,33.18,2,11.61,0%
US-2017-133081,11-03-2017,Paul Van Hugh,East,Technology,63.88,4,24.91,0%
US-2017-133081,11-03-2017,Paul Van Hugh,East,Furniture,26.72,1,11.76,0%
CA-2017-165008,15-09-2017,Doug O'Connell,West,Office Supplies,295.06,9,106.96,20%
CA-2016-145611,20-09-2016,Helen Abelman,East,Office Supplies,393.25,5,129.77,0%
CA-2016-113600,15-12-2016,Shahid Hopkins,East,Office Supplies,2.21,3,-1.48,70%
CA-2017-130834,03-11-2017,Justin MacKendrick,South,Office Supplies,16.27,3,5.29,20%
CA-2016-168543,03-07-2016,Dean Katz,East,Office Supplies,706.86,7,197.92,0%
CA-2014-144974,26-09-2014,Craig Molinari,East,Office Supplies,5.97,5,-4.58,70%
CA-2014-144974,26-09-2014,Craig Molinari,East,Furniture,21.18,1,4.77,20%
CA-2014-144974,26-09-2014,Craig Molinari,East,Office Supplies,41.38,6,3.1,20%
CA-2014-109904,14-07-2014,Barbara Fisher,East,Office Supplies,17.94,3,4.49,0%
CA-2017-152205,28-09-2017,Sylvia Foulston,East,Office Supplies,2.66,1,-1.86,70%
CA-2015-121188,28-08-2015,Cassandra Brandow,West,Office Supplies,892.35,5,267.71,0%
CA-2015-121188,28-08-2015,Cassandra Brandow,West,Furniture,307.67,2,28.96,15%
CA-2015-121188,28-08-2015,Cassandra Brandow,West,Office Supplies,728.82,9,29.15,0%
CA-2015-121188,28-08-2015,Cassandra Brandow,West,Office Supplies,41.36,5,13.96,20%
CA-2015-121188,28-08-2015,Cassandra Brandow,West,Technology,43.18,3,15.11,20%
CA-2015-121188,28-08-2015,Cassandra Brandow,West,Furniture,4.16,2,1.75,0%
CA-2015-156013,20-09-2015,Tamara Chand,East,Office Supplies,61.4,5,28.86,0%
CA-2015-156013,20-09-2015,Tamara Chand,East,Office Supplies,24.45,2,8.86,20%
CA-2016-132997,07-11-2016,Luke Weiss,East,Technology,263.96,4,71.27,0%
CA-2016-132997,07-11-2016,Luke Weiss,East,Technology,359.97,3,100.79,0%
CA-2016-132997,07-11-2016,Luke Weiss,East,Office Supplies,12.96,2,6.22,0%
CA-2016-132997,07-11-2016,Luke Weiss,East,Office Supplies,116.82,3,5.84,0%
CA-2016-132997,07-11-2016,Luke Weiss,East,Office Supplies,276.78,2,89.95,20%
US-2015-160563,20-10-2015,Noel Staavos,West,Technology,239.97,3,86.39,0%
US-2015-160563,20-10-2015,Noel Staavos,West,Furniture,16.02,6,6.09,0%
CA-2017-151750,01-01-2017,Janet Martin,Central,Office Supplies,454.56,5,-107.96,20%
CA-2017-151750,01-01-2017,Janet Martin,Central,Furniture,141.42,5,-187.38,60%
CA-2017-151750,01-01-2017,Janet Martin,Central,Furniture,310.74,4,-26.64,30%
CA-2017-151750,01-01-2017,Janet Martin,Central,Office Supplies,12.74,4,2.23,20%
CA-2017-151750,01-01-2017,Janet Martin,Central,Office Supplies,6.47,5,-9.71,80%
CA-2017-151750,01-01-2017,Janet Martin,Central,Office Supplies,13.75,14,-22.68,80%
CA-2017-151750,01-01-2017,Janet Martin,Central,Office Supplies,15.22,2,-38.82,80%
CA-2015-106187,23-06-2015,Randy Ferguson,South,Furniture,27.42,3,9.32,0%
CA-2015-106187,23-06-2015,Randy Ferguson,South,Office Supplies,165.98,1,74.69,0%
CA-2015-106187,23-06-2015,Randy Ferguson,South,Technology,75,3,18,0%
US-2016-164945,22-11-2016,Cathy Armstrong,East,Office Supplies,134.27,8,47,20%
CA-2015-150714,26-10-2015,Kristen Hastings,West,Office Supplies,146.54,6,47.63,20%
CA-2015-150714,26-10-2015,Kristen Hastings,West,Office Supplies,131.9,3,47.82,20%
CA-2015-150714,26-10-2015,Kristen Hastings,West,Office Supplies,203.88,5,20.39,20%
CA-2015-150714,26-10-2015,Kristen Hastings,West,Office Supplies,14.3,7,-10.49,70%
CA-2015-150714,26-10-2015,Kristen Hastings,West,Office Supplies,718.64,10,-161.69,20%
CA-2016-105753,20-10-2016,Lindsay Castell,South,Furniture,61.1,5,18.33,0%
CA-2017-120894,28-04-2017,Jack Lebron,South,Office Supplies,28.08,3,5.27,20%
CA-2016-106621,29-09-2016,Dario Medina,West,Office Supplies,10.5,4,1.18,20%
CA-2015-107020,10-07-2015,Mike Vittorini,West,Office Supplies,39.92,2,12.97,20%
US-2015-117492,07-08-2015,Noel Staavos,East,Office Supplies,77.58,9,20.17,0%
CA-2014-101392,07-12-2014,Ann Steele,West,Office Supplies,269.36,7,70.03,0%
CA-2015-127502,10-12-2015,Meg Tillman,West,Office Supplies,5.76,2,2.82,0%
CA-2017-143658,08-11-2017,Sharelle Roach,East,Office Supplies,109.9,5,32.97,0%
CA-2017-133046,27-07-2017,Dennis Kane,West,Furniture,23.88,3,10.51,0%
CA-2017-133046,27-07-2017,Dennis Kane,West,Office Supplies,26.2,4,12.05,0%
CA-2017-133046,27-07-2017,Dennis Kane,West,Office Supplies,12.96,2,6.22,0%
CA-2017-133046,27-07-2017,Dennis Kane,West,Technology,234.95,5,32.89,0%
CA-2017-122798,28-12-2017,Susan Vittorini,West,Office Supplies,118.25,5,34.29,0%
CA-2017-122798,28-12-2017,Susan Vittorini,West,Office Supplies,4.28,1,1.93,0%
CA-2016-169663,10-03-2016,Rick Huthwaite,West,Technology,26.85,3,5.1,0%
CA-2016-169663,10-03-2016,Rick Huthwaite,West,Technology,3357.6,3,377.73,20%
CA-2015-149846,22-05-2015,Sarah Brown,West,Office Supplies,8.26,2,3.8,0%
CA-2015-149846,22-05-2015,Sarah Brown,West,Technology,2973.32,7,334.5,20%
CA-2015-149846,22-05-2015,Sarah Brown,West,Office Supplies,104.79,7,29.34,0%
CA-2015-149846,22-05-2015,Sarah Brown,West,Technology,775.73,6,58.18,20%
CA-2017-159149,17-02-2017,Cyra Reiten,Central,Furniture,89.07,1,-17.03,32%
CA-2017-159149,17-02-2017,Cyra Reiten,Central,Office Supplies,175.44,6,52.63,20%
CA-2017-159149,17-02-2017,Cyra Reiten,Central,Technology,438.34,4,-87.67,20%
US-2017-167570,08-12-2017,Emily Grady,East,Furniture,215.54,4,-58.5,30%
CA-2017-160122,18-11-2017,Russell D'Ascenzo,Central,Office Supplies,55.58,6,20.84,20%
CA-2017-160122,18-11-2017,Russell D'Ascenzo,Central,Furniture,127.39,2,-25.48,30%
CA-2016-130393,01-12-2016,John Murray,Central,Furniture,248.43,5,-17.75,30%
CA-2016-130393,01-12-2016,John Murray,Central,Office Supplies,11.65,4,-30.87,80%
CA-2016-130393,01-12-2016,John Murray,Central,Furniture,85.25,2,-1.22,30%
CA-2017-144820,03-10-2017,Laurel Workman,Central,Office Supplies,20.64,5,2.32,20%
CA-2017-101014,29-08-2017,Rick Wilson,West,Furniture,148.02,3,41.45,0%
CA-2017-105543,24-11-2017,Brooke Gillingham,Central,Office Supplies,33.29,1,7.99,0%
US-2017-113201,30-06-2017,Thomas Thornton,West,Office Supplies,204.95,5,100.43,0%
US-2017-106551,22-07-2017,Eric Barreto,Central,Furniture,526.34,4,-75.19,30%
CA-2016-116722,11-11-2016,Liz Pelletier,West,Furniture,41.96,2,10.91,0%
CA-2016-116722,11-11-2016,Liz Pelletier,West,Furniture,451.15,3,0,20%
CA-2016-116722,11-11-2016,Liz Pelletier,West,Office Supplies,31.5,11,11.03,20%
CA-2014-138128,09-12-2014,Frank Preis,East,Office Supplies,30.67,3,9.59,20%
CA-2014-138128,09-12-2014,Frank Preis,East,Technology,1079.98,4,126,40%
US-2017-150070,07-09-2017,Joseph Airdo,West,Furniture,161.57,2,-28.27,20%
CA-2015-137064,06-02-2015,Trudy Schmidt,Central,Office Supplies,2.93,3,-4.99,80%
CA-2015-137064,06-02-2015,Trudy Schmidt,Central,Technology,18.53,2,4.4,20%
CA-2015-137064,06-02-2015,Trudy Schmidt,Central,Office Supplies,670.75,3,-125.77,20%
CA-2017-157350,26-08-2017,Darren Powers,Central,Furniture,64.96,5,-43.85,60%
CA-2014-127866,20-07-2014,Jonathan Doherty,West,Technology,41.94,2,15.1,0%
CA-2014-127866,20-07-2014,Jonathan Doherty,West,Office Supplies,11.96,2,5.86,0%
CA-2014-127866,20-07-2014,Jonathan Doherty,West,Office Supplies,13.12,4,3.8,0%
CA-2014-127866,20-07-2014,Jonathan Doherty,West,Office Supplies,535.41,3,160.62,0%
CA-2015-131352,08-10-2015,Gene Hale,Central,Furniture,72.78,3,-70.96,60%
CA-2015-121776,16-02-2015,Rob Dowd,West,Office Supplies,36.84,3,17.31,0%
CA-2015-121776,16-02-2015,Rob Dowd,West,Office Supplies,87.71,7,41.22,0%
CA-2016-118073,12-08-2016,Cindy Schnelling,South,Furniture,562.29,7,-255.59,45%
CA-2014-103219,09-11-2014,Benjamin Farhat,East,Furniture,56.52,9,21.48,0%
CA-2016-102561,18-07-2016,Neil Knudson,East,Office Supplies,11.26,8,1.27,20%
CA-2016-102561,18-07-2016,Neil Knudson,East,Office Supplies,284.08,10,24.86,20%
CA-2016-102561,18-07-2016,Neil Knudson,East,Office Supplies,18.5,4,6.7,20%
CA-2016-100993,05-02-2016,Annie Zypern,West,Office Supplies,14.73,3,7.22,0%
CA-2016-100993,05-02-2016,Annie Zypern,West,Office Supplies,186.54,3,50.37,0%
CA-2016-100993,05-02-2016,Annie Zypern,West,Furniture,557.73,4,6.97,20%
CA-2016-100993,05-02-2016,Annie Zypern,West,Technology,159.97,4,-31.99,20%
US-2014-112949,20-06-2014,Corey-Lock,Central,Office Supplies,471.9,6,155.73,0%
US-2014-112949,20-06-2014,Corey-Lock,Central,Office Supplies,3.52,2,1.69,0%
US-2017-146822,09-06-2017,Anna Gayman,South,Office Supplies,49.12,4,23.09,0%
US-2016-131058,27-12-2016,Eugene Moren,West,Office Supplies,20.16,7,9.88,0%
CA-2014-167997,26-01-2014,Carol Adams,Central,Office Supplies,10.68,2,5.02,0%
CA-2014-167997,26-01-2014,Carol Adams,Central,Furniture,141.96,2,39.75,0%
CA-2017-140151,23-03-2017,Raymond Buch,West,Office Supplies,32.48,2,4.87,0%
CA-2017-140151,23-03-2017,Raymond Buch,West,Office Supplies,20.04,3,9.62,0%
CA-2017-140151,23-03-2017,Raymond Buch,West,Technology,13999.96,4,6719.98,0%
US-2017-143770,20-03-2017,Roger Demir,East,Technology,238,2,38.08,0%
US-2017-143770,20-03-2017,Roger Demir,East,Office Supplies,61.96,2,27.88,0%
CA-2016-131296,04-10-2016,Melanie Seite,East,Furniture,239.37,2,-23.94,30%
CA-2016-103464,18-11-2016,Patrick Gardner,West,Technology,595,5,95.2,0%
CA-2017-136238,26-12-2017,Karen Bern,Central,Office Supplies,16.03,3,5.61,20%
CA-2016-120803,09-03-2016,Rick Bensley,East,Technology,199.75,5,87.89,0%
CA-2016-134138,16-02-2016,John Dryer,East,Furniture,227.96,2,36.47,0%
CA-2015-120915,28-09-2015,Jennifer Jackson,East,Office Supplies,293.52,6,76.32,0%
CA-2015-120915,28-09-2015,Jennifer Jackson,East,Technology,307.98,2,89.31,0%
CA-2015-168207,02-11-2015,Liz Thompson,West,Furniture,96.96,6,33.94,0%
CA-2015-168207,02-11-2015,Liz Thompson,West,Office Supplies,117.49,7,41.12,20%
CA-2015-168207,02-11-2015,Liz Thompson,West,Office Supplies,11.95,3,4.18,20%
CA-2015-168207,02-11-2015,Liz Thompson,West,Furniture,512.5,3,-30.15,15%
CA-2016-144148,31-07-2016,Anna Häberlin,West,Furniture,863.13,7,-32.37,20%
CA-2017-107174,06-11-2017,Adam Bellavance,West,Furniture,2036.86,7,366.63,0%
CA-2017-107174,06-11-2017,Adam Bellavance,West,Furniture,449.57,2,-73.05,20%
CA-2017-107174,06-11-2017,Adam Bellavance,West,Technology,108.96,3,32.69,0%
CA-2016-146150,14-02-2016,Fred McMath,South,Office Supplies,264.18,7,68.69,0%
CA-2014-114125,09-07-2014,Gary Hansen,West,Office Supplies,2.88,1,1.41,0%
CA-2014-114125,09-07-2014,Gary Hansen,West,Office Supplies,41.9,6,14.14,20%
CA-2014-114125,09-07-2014,Gary Hansen,West,Office Supplies,23.92,4,4.07,0%
CA-2016-114944,30-01-2016,Harold Engle,Central,Office Supplies,156.51,4,52.82,20%
CA-2016-135965,22-09-2016,Sam Zeldin,East,Office Supplies,128.34,6,37.22,0%
CA-2017-149699,22-12-2017,Chad McGuire,West,Technology,474.95,5,142.49,0%
CA-2016-166429,02-09-2016,Toby Gnade,West,Technology,999.98,2,449.99,0%
CA-2015-112767,02-08-2015,Darren Koutras,West,Furniture,277.5,4,-188.7,50%
CA-2015-119879,21-11-2015,Shahid Shariari,East,Furniture,1252.7,8,-480.2,40%
CA-2015-119879,21-11-2015,Shahid Shariari,East,Technology,110.97,5,-24.04,40%
CA-2017-155642,18-05-2017,Brendan Murry,Central,Furniture,22.61,3,-10.17,60%
CA-2017-155642,18-05-2017,Brendan Murry,Central,Furniture,1.89,1,-0.99,60%
US-2017-101721,23-07-2017,Maribeth Yedwab,Central,Office Supplies,63.31,3,20.58,20%
CA-2015-136728,13-09-2015,Arthur Gainer,Central,Office Supplies,7.82,1,2.93,20%
CA-2015-136728,13-09-2015,Arthur Gainer,Central,Furniture,170.07,4,-12.15,30%
CA-2016-127194,10-12-2016,Bart Watters,East,Office Supplies,62.82,9,29.53,0%
CA-2015-140375,02-10-2015,Sheri Gordon,East,Office Supplies,19.44,3,9.33,0%
CA-2015-140375,02-10-2015,Sheri Gordon,East,Office Supplies,7.38,1,3.62,0%
US-2017-155866,17-11-2017,Christopher Conant,East,Office Supplies,38.88,6,18.66,0%
US-2017-155866,17-11-2017,Christopher Conant,East,Furniture,187.76,4,76.98,0%
CA-2015-141327,30-11-2015,Lena Radford,South,Office Supplies,6.05,7,-4.23,70%
CA-2015-141327,30-11-2015,Lena Radford,South,Office Supplies,98.35,3,9.84,20%
CA-2015-141327,30-11-2015,Lena Radford,South,Furniture,335.74,2,25.18,20%
CA-2015-136700,06-12-2015,David Bremer,West,Office Supplies,8.96,2,4.39,0%
CA-2017-102736,05-09-2017,Liz Preis,South,Technology,89.57,4,-1.12,20%
CA-2017-102736,05-09-2017,Liz Preis,South,Office Supplies,71.96,5,7.2,20%
CA-2017-102736,05-09-2017,Liz Preis,South,Office Supplies,15.55,3,5.44,20%
CA-2017-125269,24-04-2017,Art Ferguson,Central,Office Supplies,10.43,5,-18.25,80%
CA-2017-125269,24-04-2017,Art Ferguson,Central,Office Supplies,72.78,1,-18.2,20%
CA-2015-114811,08-11-2015,Keith Dawkins,East,Office Supplies,67.15,5,16.79,0%
CA-2015-114811,08-11-2015,Keith Dawkins,East,Technology,549.98,2,142.99,0%
CA-2015-114811,08-11-2015,Keith Dawkins,East,Furniture,11.82,3,4.73,0%
CA-2015-114811,08-11-2015,Keith Dawkins,East,Technology,4643.8,4,2229.02,0%
CA-2015-114811,08-11-2015,Keith Dawkins,East,Furniture,577.76,2,115.55,10%
CA-2015-122266,26-04-2015,Sue Ann Reed,South,Furniture,191.52,1,-76.61,45%
CA-2015-122266,26-04-2015,Sue Ann Reed,South,Office Supplies,2.62,1,0.43,20%
CA-2015-141565,20-09-2015,Barry Gonzalez,South,Office Supplies,1369.76,6,-913.18,70%
CA-2015-141565,20-09-2015,Barry Gonzalez,South,Office Supplies,294.37,4,-58.87,20%
CA-2017-128769,07-09-2017,Dario Medina,South,Office Supplies,81.57,2,7.14,20%
CA-2016-116337,07-11-2016,Michael Chen,Central,Furniture,44.46,5,-17.78,60%
CA-2016-116337,07-11-2016,Michael Chen,Central,Office Supplies,314.09,3,19.63,20%
CA-2015-120845,25-09-2015,Marina Lichtenstein,South,Office Supplies,6.34,4,-4.65,70%
CA-2015-120845,25-09-2015,Marina Lichtenstein,South,Office Supplies,10.48,1,3.8,20%
CA-2015-120845,25-09-2015,Marina Lichtenstein,South,Office Supplies,2.47,1,-1.81,70%
CA-2015-120845,25-09-2015,Marina Lichtenstein,South,Office Supplies,3.26,2,-2.28,70%
CA-2014-120775,03-10-2014,Russell D'Ascenzo,Central,Office Supplies,4.34,3,0.87,20%
CA-2014-120775,03-10-2014,Russell D'Ascenzo,Central,Furniture,31.78,3,-19.07,60%
CA-2014-120775,03-10-2014,Russell D'Ascenzo,Central,Office Supplies,4.93,2,1.72,20%
CA-2014-120775,03-10-2014,Russell D'Ascenzo,Central,Office Supplies,1.79,3,-3.04,80%
CA-2014-120775,03-10-2014,Russell D'Ascenzo,Central,Office Supplies,15.07,4,-3.77,20%
CA-2014-152905,18-02-2014,Aaron Bergman,Central,Office Supplies,12.62,2,-2.52,20%
CA-2016-104633,12-06-2016,Erin Ashbrook,West,Office Supplies,185.88,6,83.65,0%
CA-2016-104633,12-06-2016,Erin Ashbrook,West,Office Supplies,12.96,2,6.22,0%
CA-2017-104136,01-11-2017,Sandra Flanagan,East,Office Supplies,189.7,10,91.06,0%
CA-2017-104136,01-11-2017,Sandra Flanagan,East,Office Supplies,40.99,1,20.09,0%
CA-2016-123050,04-04-2016,Becky Castell,East,Furniture,82.64,2,7.44,0%
CA-2016-123050,04-04-2016,Becky Castell,East,Office Supplies,31.02,2,8.07,0%
CA-2016-123050,04-04-2016,Becky Castell,East,Technology,89.97,3,37.79,0%
CA-2016-162355,30-06-2016,Philip Fox,South,Office Supplies,35.97,3,9.71,0%
CA-2016-162355,30-06-2016,Philip Fox,South,Furniture,1266.86,7,291.38,0%
CA-2014-158225,22-09-2014,Sanjit Engle,West,Office Supplies,169.45,5,42.36,0%
CA-2014-158225,22-09-2014,Sanjit Engle,West,Office Supplies,40.68,2,0.41,0%
CA-2017-102204,01-05-2017,Caroline Jumper,South,Office Supplies,3.33,2,0.42,20%
CA-2017-102204,01-05-2017,Caroline Jumper,South,Furniture,933.26,4,-458.15,45%
CA-2017-102204,01-05-2017,Caroline Jumper,South,Furniture,2803.92,5,0,20%
CA-2017-103065,20-10-2017,Pete Takahito,South,Office Supplies,4.77,2,-0.77,20%
CA-2017-103065,20-10-2017,Pete Takahito,South,Office Supplies,6.67,1,2.5,20%
CA-2017-103065,20-10-2017,Pete Takahito,South,Office Supplies,4.45,2,1.11,20%
CA-2017-103065,20-10-2017,Pete Takahito,South,Furniture,43.94,4,6.04,20%
CA-2014-109855,01-09-2014,Lena Hernandez,East,Office Supplies,23.74,2,8.31,20%
CA-2014-109855,01-09-2014,Lena Hernandez,East,Technology,357,3,57.12,0%
CA-2014-109897,12-08-2014,Ben Wallace,West,Technology,806.34,8,50.4,20%
CA-2014-109897,12-08-2014,Ben Wallace,West,Furniture,85.44,3,31.61,0%
US-2014-143581,19-08-2014,Bill Shonely,South,Office Supplies,344.91,3,10.35,0%
CA-2015-129217,10-05-2015,Dennis Pardue,Central,Office Supplies,70.97,5,-191.62,80%
CA-2015-129217,10-05-2015,Dennis Pardue,Central,Office Supplies,36.78,2,3.68,20%
CA-2016-133816,10-05-2016,Christopher Schild,East,Technology,743.99,2,-124,40%
CA-2015-140221,05-03-2015,Maribeth Schnelling,Central,Office Supplies,11.21,2,-16.82,80%
CA-2015-140221,05-03-2015,Maribeth Schnelling,Central,Furniture,4.71,2,-1.88,60%
CA-2015-140221,05-03-2015,Maribeth Schnelling,Central,Office Supplies,180.98,5,-470.55,80%
CA-2015-140221,05-03-2015,Maribeth Schnelling,Central,Office Supplies,60.42,2,6.04,20%
CA-2017-152310,12-08-2017,Dana Kaydos,West,Technology,299.99,1,90,0%
CA-2017-152310,12-08-2017,Dana Kaydos,West,Office Supplies,192.16,4,92.24,0%
CA-2017-152310,12-08-2017,Dana Kaydos,West,Technology,242.62,8,27.3,20%
CA-2017-152310,12-08-2017,Dana Kaydos,West,Office Supplies,46.74,3,11.69,0%
CA-2017-152310,12-08-2017,Dana Kaydos,West,Technology,174.95,5,12.25,0%
CA-2017-152310,12-08-2017,Dana Kaydos,West,Office Supplies,100.7,6,37.76,20%
CA-2016-118101,26-06-2016,Skye Norling,Central,Office Supplies,368.91,9,180.77,0%
CA-2016-118101,26-06-2016,Skye Norling,Central,Office Supplies,8.02,1,3.77,0%
CA-2016-118101,26-06-2016,Skye Norling,Central,Office Supplies,171.04,4,44.47,0%
CA-2016-100307,15-12-2016,Tony Chapman,South,Office Supplies,19.44,3,9.33,0%
CA-2015-138457,13-09-2015,Anne McFarland,South,Office Supplies,13.09,4,-10.04,70%
CA-2014-131800,30-12-2014,Astrea Jones,East,Office Supplies,122.94,3,30.74,0%
CA-2014-131800,30-12-2014,Astrea Jones,East,Office Supplies,35.45,7,12.85,20%
CA-2014-118304,29-04-2014,Katherine Hughes,East,Technology,19.98,2,5.19,0%
CA-2017-121790,30-01-2017,Liz Preis,Central,Furniture,69.38,1,-47.18,50%
CA-2017-121790,30-01-2017,Liz Preis,Central,Office Supplies,31.68,4,2.77,20%
CA-2017-121790,30-01-2017,Liz Preis,Central,Technology,2003.17,4,250.4,20%
CA-2017-121790,30-01-2017,Liz Preis,Central,Office Supplies,9.34,2,3.15,20%
CA-2016-169670,25-12-2016,Joe Elijah,East,Furniture,2563.06,8,313.26,10%
CA-2016-139549,20-10-2016,Muhammed Yedwab,West,Furniture,387.14,4,4.84,20%
CA-2015-104059,13-06-2015,Frank Carlisle,East,Office Supplies,3.42,1,0.3,20%
CA-2017-164112,30-06-2017,Neil Ducich,East,Office Supplies,1085.42,7,282.21,0%
CA-2015-143882,26-06-2015,Dennis Bolton,East,Office Supplies,43.06,9,15.61,20%
US-2016-139262,21-02-2016,Lindsay Castell,South,Office Supplies,3.76,3,-2.76,70%
US-2016-139262,21-02-2016,Lindsay Castell,South,Office Supplies,34.86,2,-26.73,70%
US-2016-139262,21-02-2016,Lindsay Castell,South,Office Supplies,432.46,3,32.43,20%
CA-2017-146192,22-04-2017,Bruce Degenhardt,South,Office Supplies,675.06,3,87.76,0%
CA-2017-134810,09-05-2017,Matt Connell,South,Office Supplies,65.23,3,22.02,20%
