customer_id,customer_name,country,Region
U6038,Darren Koutras,United States,Central
U2535,Jeremy Farry,United States,Central
U4429,Jeremy Farry,United States,Central
U8353,Bradley Talbott,United States,Central
U4763,Bradley Talbott,United States,Central
U6750,Alyssa Crouse,United States,West
U7770,Helen Abelman,United States,West
U4677,Logan Haushalter,United States,West
U9392,Katrina Bavinger,United States,West
U6848,Katrina Bavinger,United States,West
U8092,Maris LaWare,United States,West
U7390,Matt Collins,United States,West
U7532,Valerie Mitchum,United States,West
U3448,Valerie Mitchum,United States,West
U4968,Anthony Rawles,United States,West
U7930,Ralph Arnett,United States,West
U2375,Jonathan Howell,United States,West
U9482,Annie Thurman,United States,West
U1383,Robert Marley,United States,West
U6030,Brenda Bowman,United States,West
U6100,Alejandro Savely,United States,West
U8579,Dennis Kane,United States,West
U4943,Dennis Kane,United States,West
U2291,Dennis Kane,United States,East
U4072,Dennis Kane,United States,East
U1428,Dennis Kane,United States,East
U4026,Jonathan Howell,United States,East
U4897,Jamie Kunitz,United States,East
U2302,Jamie Kunitz,United States,East
U2233,Edward Hooks,United States,East
U3163,Catherine Glotzbach,United States,East
U5750,Ed Braxton,United States,East
U5474,Ed Braxton,United States,East
U1950,Nicole Fjeld,United States,East
U1438,Nicole Fjeld,United States,Central
U6241,Max Engle,United States,Central
U7732,Annie Zypern,United States,East
U9156,Annie Zypern,United States,West
U5850,Anthony Jacobs,United States,West
U6549,Anthony Jacobs,United States,West
U3888,Sylvia Foulston,United States,West
U5018,Maria Zettner,United States,West
U9217,Alan Hwang,United States,West
U2759,Neil Knudson,United States,West
U4533,Arianne Irving,United States,Central
U7116,Tracy Poddar,United States,Central
U5465,Tracy Poddar,United States,Central
U8038,Tracy Poddar,United States,West
U7655,Tracy Poddar,United States,East
U1762,Tracy Poddar,United States,East
U8095,Tracy Poddar,United States,East
U1549,Liz Willingham,United States,East
U1298,Nat Gilpin,United States,West
U4483,Nat Gilpin,United States,West
U1488,Nat Gilpin,United States,East
U3536,Nat Gilpin,United States,West
U1941,Edward Becker,United States,West
U1092,Edward Becker,United States,West
U3074,Sibella Parks,United States,Central
U2943,Nona Balk,United States,Central
U1879,Xylona Preis,United States,West
U9976,Xylona Preis,United States,West
U9049,Xylona Preis,United States,West
U9445,Xylona Preis,United States,West
U3972,Xylona Preis,United States,West
U3437,Mark Hamilton,United States,West
U8758,Bruce Geld,United States,West
U9938,Todd Sumrall,United States,Central
U8622,Todd Sumrall,United States,Central
U4002,Eugene Moren,United States,West
U6480,Eugene Moren,United States,Central
U1257,Arthur Gainer,United States,South
U2300,Beth Fritzler,United States,Central
U8333,Harry Greene,United States,West
U9622,Brendan Sweed,United States,West
U8980,Joy Daniels,United States,West
U9624,Chris Selesnick,United States,South
U2576,Chris Selesnick,United States,Central
U6626,Sanjit Engle,United States,Central
U9142,Chloris Kastensmidt,United States,West
U4634,Darrin Sayre,United States,East
U1123,Sue Ann Reed,United States,East
U7998,Tracy Poddar,United States,East
U3802,Chuck Clark,United States,East
U5615,Chuck Clark,United States,East
U2718,Laura Armstrong,United States,East
U8673,Benjamin Patterson,United States,Central
U2420,Dennis Bolton,United States,East
U2195,Pauline Chand,United States,East
U3816,Tim Brockman,United States,West
U8713,Tim Brockman,United States,West
U3091,Tim Brockman,United States,West
U8729,Mike Vittorini,United States,West
U6167,Pete Kriz,United States,West
U3296,Bruce Degenhardt,United States,West
U8146,Bart Watters,United States,West
U6078,Bart Watters,United States,East
U8865,Greg Tran,United States,East
U3532,Greg Tran,United States,Central
U9059,Greg Tran,United States,Central
U5093,Adrian Hane,United States,Central
U5433,Brian DeCherney,United States,Central
U4031,Helen Wasserman,United States,Central
U6721,Jack O'Briant,United States,Central
U4390,Christopher Conant,United States,Central
U9229,Christopher Conant,United States,Central
U3095,Christopher Conant,United States,Central
U1680,Shahid Hopkins,United States,East
U7742,Shahid Hopkins,United States,West
U4254,Shahid Hopkins,United States,West
U8677,Fred Chung,United States,West
U3111,Fred Chung,United States,Central
U8266,James Galang,United States,South
U3867,James Galang,United States,South
U7728,Bart Watters,United States,West
U2203,Bart Watters,United States,Central
U1475,Bart Watters,United States,Central
U6688,Bart Watters,United States,West
U5487,Tonja Turnell,United States,West
U7781,Patrick Ryan,United States,West
U3391,Erin Creighton,United States,South
U3788,Stephanie Phelps,United States,West
U8032,Anthony Jacobs,United States,South
U5858,Anthony Jacobs,United States,South
U2373,Anthony Jacobs,United States,South
U7262,Anthony Jacobs,United States,Central
U9930,Deborah Brumfield,United States,West
U3821,Deborah Brumfield,United States,Central
U4379,Brendan Sweed,United States,Central
U9667,Nick Radford,United States,West
U2938,Nick Radford,United States,Central
U1698,Katherine Nockton,United States,Central
U1024,Julia West,United States,Central
U1240,Julia West,United States,Central
U5578,Jessica Myrick,United States,West
U1136,Keith Herrera,United States,South
U9857,Keith Herrera,United States,East
U2853,Keith Herrera,United States,South
U8253,Shirley Schmidt,United States,East
U2836,Shirley Schmidt,United States,East
U9286,Liz Carlisle,United States,West
U4621,Lela Donovan,United States,West
U7268,Sibella Parks,United States,West
U1882,Sibella Parks,United States,West
U7342,Frank Carlisle,United States,West
U4536,Rick Duston,United States,West
U6145,Rick Duston,United States,West
U4699,Rick Duston,United States,West
U7778,Rick Duston,United States,West
U3572,Carol Adams,United States,West
U7831,Bradley Talbott,United States,West
U7802,Michael Grace,United States,West
U6728,Theone Pippenger,United States,West
U7752,Greg Tran,United States,East
U3648,Heather Kirkland,United States,Central
U4123,Heather Kirkland,United States,Central
U9824,Chris Cortes,United States,East
U8827,Chris Cortes,United States,East
U3067,Darren Powers,United States,East
U9075,Vicky Freymann,United States,South
U6164,Vicky Freymann,United States,South
U6053,Gary Hansen,United States,South
U5716,Justin Hirsh,United States,South
U6488,Rick Bensley,United States,East
U1994,Lindsay Shagiari,United States,East
U1919,Lindsay Shagiari,United States,East
U9611,Lindsay Shagiari,United States,East
U4407,Lindsay Shagiari,United States,West
U5856,Edward Becker,United States,South
U5135,Damala Kotsonis,United States,South
U6360,Damala Kotsonis,United States,South
U5998,Scott Cohen,United States,Central
U3414,Carol Triggs,United States,Central
U3953,Cassandra Brandow,United States,Central
U9396,Cassandra Brandow,United States,East
U9096,Kunst Miller,United States,East
U3044,Kunst Miller,United States,West
U1368,Roger Demir,United States,West
U1805,Barry Pond,United States,East
U5468,Ed Jacobs,United States,South
U7333,Ed Jacobs,United States,South
U8938,Rose O'Brian,United States,South
U1691,MaryBeth Skach,United States,South
U4266,Anne McFarland,United States,East
U4730,Anne McFarland,United States,East
U7245,Anne McFarland,United States,East
U4115,Anne McFarland,United States,East
U3133,Anne McFarland,United States,Central
U9110,Anne McFarland,United States,West
U2723,Greg Guthrie,United States,West
U4127,Stewart Visinsky,United States,West
U4970,Stewart Visinsky,United States,West
U4911,Odella Nelson,United States,West
U1512,Odella Nelson,United States,West
U6989,Odella Nelson,United States,West
U9327,Odella Nelson,United States,West
U1766,Stewart Visinsky,United States,South
U7924,Stewart Visinsky,United States,South
U6191,Stewart Visinsky,United States,West
U2337,Stewart Visinsky,United States,West
U7322,Juliana Krohn,United States,West
U9945,Juliana Krohn,United States,West
U8493,Mike Vittorini,United States,East
U4904,Mike Vittorini,United States,South
U8126,Cathy Prescott,United States,East
U4491,Cathy Prescott,United States,West
U2134,Victoria Pisteka,United States,West
U3146,Erica Hackney,United States,West
U2179,Giulietta Weimer,United States,West
U6734,Joe Elijah,United States,East
U8189,Joe Elijah,United States,East
U4273,Mick Brown,United States,West
U6415,Resi Pölking,United States,Central
U3790,Resi Pölking,United States,East
U9163,Patrick O'Donnell,United States,East
U7018,William Brown,United States,East
U3997,Mike Pelletier,United States,East
U9835,Katherine Murray,United States,East
U2115,Katherine Murray,United States,East
U5757,Denny Blanton,United States,East
U1688,Denny Blanton,United States,South
U3131,John Stevenson,United States,South
U8165,Cynthia Arntzen,United States,South
U1641,Cynthia Arntzen,United States,West
U5752,Robert Barroso,United States,West
U7066,Tamara Willingham,United States,Central
U5695,Denise Leinenbach,United States,Central
U6080,Shirley Daniels,United States,Central
U1942,Ted Butterfield,United States,Central
U3344,Ted Butterfield,United States,Central
U6493,Ted Butterfield,United States,Central
U3165,Mick Crebagga,United States,Central
U3190,Hunter Glantz,United States,East
U9183,Roy Phan,United States,West
U5824,Luke Schmidt,United States,West
U1702,Luke Schmidt,United States,West
U9709,Cindy Chapman,United States,West
U9548,Shirley Schmidt,United States,West
U9241,Jamie Frazer,United States,East
U2209,Sheri Gordon,United States,South
U2207,Ben Ferrer,United States,East
U5463,Gary Zandusky,United States,East
U3628,Stephanie Phelps,United States,East
U6077,Pauline Johnson,United States,East
U9691,Dave Brooks,United States,Central
U3655,Christine Kargatis,United States,East
U9303,Christine Kargatis,United States,West
U4673,Katrina Edelman,United States,West
U1921,Brian Thompson,United States,West
U5852,Brian Thompson,United States,West
U3649,Michelle Moray,United States,West
U4560,Sung Pak,United States,Central
U8399,Ken Brennan,United States,Central
U1205,Allen Armold,United States,Central
U8335,Becky Pak,United States,Central
U8111,Becky Pak,United States,Central
U2807,Theresa Coyne,United States,Central
U7527,Theresa Coyne,United States,Central
U4985,Theresa Coyne,United States,Central
U3630,Theresa Coyne,United States,Central
U8984,Barry Gonzalez,United States,Central
U2406,Denny Ordway,United States,East
U2236,Rob Lucas,United States,East
U6035,Rob Lucas,United States,East
U9332,Sarah Jordon,United States,West
U4097,Sarah Jordon,United States,West
U7164,Nick Crebassa,United States,West
U5137,Nick Crebassa,United States,West
U2163,Carl Weiss,United States,East
U4734,Herbert Flentye,United States,Central
U4899,Herbert Flentye,United States,Central
U5244,Herbert Flentye,United States,West
U6103,John Castell,United States,West
U4847,John Castell,United States,West
U6462,Jonathan Howell,United States,East
U4006,Ionia McGrath,United States,West
U4109,Ben Ferrer,United States,West
U2713,Christine Sundaresam,United States,West
U2416,Matt Connell,United States,Central
U1182,Mick Crebagga,United States,West
U5453,Mick Crebagga,United States,South
U9259,Laurel Workman,United States,South
U6442,Keith Herrera,United States,South
U5089,Robert Barroso,United States,East
U9453,Ed Braxton,United States,East
U6266,Ed Braxton,United States,West
U5504,Pamela Stobb,United States,Central
U7267,Pamela Stobb,United States,West
U4145,Gary Hwang,United States,West
U8611,Lori Olson,United States,West
U7950,Lori Olson,United States,West
U5616,Yana Sorensen,United States,East
U5405,Yana Sorensen,United States,East
U8916,Tamara Chand,United States,East
U8657,Tamara Chand,United States,East
U9527,Tamara Chand,United States,West
U3392,Pauline Webber,United States,West
U6769,Cari Schnelling,United States,West
U9009,Brendan Murry,United States,West
U4197,Dionis Lloyd,United States,West
U2746,Anthony Johnson,United States,Central
U1201,Ricardo Sperren,United States,Central
U6094,Nora Paige,United States,Central
U7207,Bobby Trafton,United States,Central
U9457,Jack O'Briant,United States,West
U9442,Pamela Stobb,United States,West
U6676,Pamela Stobb,United States,West
U6677,Scot Coram,United States,West
U3048,Scot Coram,United States,South
U1886,Sandra Glassco,United States,South
U8681,Michael Moore,United States,Central
U7595,Michael Moore,United States,South
U3052,Tamara Willingham,United States,South
U7574,Tamara Willingham,United States,East
U7481,Tamara Willingham,United States,Central
U6233,Bill Donatelli,United States,East
U6783,Helen Abelman,United States,East
U8303,Lauren Leatherbury,United States,East
U3201,Saphhira Shifley,United States,East
U2542,Saphhira Shifley,United States,East
U8571,Chloris Kastensmidt,United States,West
U8716,Vivek Sundaresam,United States,West
U9834,Jill Stevenson,United States,East
U7217,Shaun Weien,United States,Central
U6113,Lena Hernandez,United States,Central
U9690,Vivek Gonzalez,United States,South
U4799,Eric Murdock,United States,West
U1209,Nora Preis,United States,West
U7562,Bryan Mills,United States,West
U1177,Penelope Sewall,United States,Central
U3159,Maurice Satty,United States,Central
U6781,Janet Lee,United States,Central
U8384,Janet Lee,United States,West
U1685,Ruben Dartt,United States,East
U6254,Shui Tom,United States,East
U1591,Shui Tom,United States,East
U1076,Tom Ashbrook,United States,East
U9802,Pamela Stobb,United States,Central
U6016,Scott Cohen,United States,Central
U5607,Scott Cohen,United States,Central
U8876,Russell D'Ascenzo,United States,Central
U1109,Greg Matthias,United States,West
U8924,Zuschuss Carroll,United States,West
U9913,Anne Pryor,United States,West
U2458,Anne Pryor,United States,West
U7909,Henry MacAllister,United States,West
U5577,Henry MacAllister,United States,West
U4875,Linda Southworth,United States,West
U6438,Rick Huthwaite,United States,West
U7548,Rick Huthwaite,United States,West
U6845,Thomas Brumley,United States,East
U9127,Jonathan Doherty,United States,West
U2778,Jonathan Doherty,United States,South
U8964,Jonathan Doherty,United States,South
U5788,Michael Paige,United States,South
U5377,Adrian Barton,United States,South
U9520,Charles Crestani,United States,South
U4839,Craig Yedwab,United States,South
U9588,Craig Yedwab,United States,South
U2285,Emily Phan,United States,South
U9166,Sean O'Donnell,United States,East
U4220,Bart Pistole,United States,East
U4779,Bart Pistole,United States,West
U8624,Joseph Airdo,United States,West
U6478,Joseph Airdo,United States,West
U1976,Dennis Kane,United States,East
U5641,Rob Haberlin,United States,Central
U3669,Kimberly Carter,United States,Central
U9782,Daniel Raglin,United States,East
U5379,David Wiener,United States,East
U6622,David Wiener,United States,East
U2091,Michelle Ellison,United States,West
U7691,Jeremy Farry,United States,East
U7921,Sung Pak,United States,East
U6216,Katherine Nockton,United States,East
U9276,Katherine Nockton,United States,East
U4698,Greg Tran,United States,East
U8808,Filia McAdams,United States,Central
U4171,Filia McAdams,United States,Central
U4350,Filia McAdams,United States,West
U9967,Arthur Prichep,United States,East
U7896,Arthur Prichep,United States,East
U9679,Arthur Prichep,United States,East
U4428,Sibella Parks,United States,West
U9665,Matt Collins,United States,South
U5789,Edward Becker,United States,South
U4387,Edward Becker,United States,East
U5242,Edward Becker,United States,Central
U4155,Peter Bühler,United States,Central
U1124,Peter Bühler,United States,Central
U3863,Annie Thurman,United States,Central
U4323,Seth Vernon,United States,West
U2751,Seth Vernon,United States,West
U5904,Patrick Jones,United States,West
U7145,Nathan Mautz,United States,East
U5886,Toby Ritter,United States,East
U8058,William Brown,United States,East
U1937,William Brown,United States,South
U5323,William Brown,United States,East
U3959,William Brown,United States,South
U5138,William Brown,United States,East
U8383,Ken Lonsdale,United States,West
U1236,Roland Schwarz,United States,East
U3538,Stephanie Ulpright,United States,West
U7793,Chloris Kastensmidt,United States,West
U7566,Joe Elijah,United States,West
U7814,Joe Elijah,United States,West
U4088,Joe Elijah,United States,West
U8004,Anthony Rawles,United States,West
U5118,Adam Hart,United States,West
U4716,Adam Hart,United States,West
U2838,George Ashbrook,United States,West
U1634,Craig Carroll,United States,West
U1246,Craig Carroll,United States,West
U8088,Craig Carroll,United States,West
U8725,Jill Fjeld,United States,West
U9909,Sally Matthias,United States,Central
U5434,Eva Jacobs,United States,East
U4218,Katharine Harms,United States,Central
U1584,Katharine Harms,United States,East
U2891,Katharine Harms,United States,East
U6092,Kunst Miller,United States,East
U7785,Kunst Miller,United States,West
U8135,Kunst Miller,United States,West
U7968,Lindsay Williams,United States,West
U2081,Lindsay Williams,United States,West
U4332,Jennifer Patt,United States,East
U2040,James Galang,United States,East
U4497,James Galang,United States,Central
U4620,Justin MacKendrick,United States,Central
U7252,Justin MacKendrick,United States,Central
U7842,Pete Kriz,United States,Central
U9704,Pete Kriz,United States,East
U2841,Tonja Turnell,United States,South
U6124,Tonja Turnell,United States,South
U7010,Tonja Turnell,United States,South
U2590,Sung Shariari,United States,South
U5237,Sung Shariari,United States,South
U1523,Trudy Glocke,United States,South
U5916,Trudy Glocke,United States,South
U3364,Marc Harrigan,United States,West
U3278,Marc Harrigan,United States,West
U8567,Christy Brittain,United States,Central
U2148,Christy Brittain,United States,South
U5059,Alex Grayson,United States,South
U1327,Lena Hernandez,United States,South
U7156,Lena Hernandez,United States,South
U5966,Kean Thornton,United States,West
U8759,Chris Cortes,United States,West
U6494,Ben Ferrer,United States,West
U1456,Ben Ferrer,United States,West
U2660,Maxwell Schwartz,United States,West
U3668,Maxwell Schwartz,United States,West
U6992,Aaron Hawkins,United States,West
U2702,Clytie Kelty,United States,East
U4001,Naresj Patel,United States,East
U4052,Gary McGarr,United States,West
U1705,Speros Goranitis,United States,West
U4349,Heather Kirkland,United States,West
U1204,Heather Kirkland,United States,East
U8515,Heather Kirkland,United States,East
U8035,Jack O'Briant,United States,Central
U6341,Nick Zandusky,United States,East
U2942,Emily Ducich,United States,East
U6351,Emily Ducich,United States,East
U1014,Emily Ducich,United States,East
U8666,Emily Ducich,United States,South
U7343,Emily Ducich,United States,South
U6291,Dianna Wilson,United States,South
U6730,Dianna Wilson,United States,South
U6770,Jamie Kunitz,United States,South
U8319,Jamie Kunitz,United States,West
U4724,John Stevenson,United States,West
U7348,John Stevenson,United States,Central
U7467,Philisse Overcash,United States,Central
U3719,Marc Harrigan,United States,East
U3773,Philisse Overcash,United States,East
U3103,Philisse Overcash,United States,Central
U5869,Herbert Flentye,United States,South
U1068,Herbert Flentye,United States,South
U8291,Victoria Brennan,United States,South
U9960,Michael Granlund,United States,South
U9210,Chad McGuire,United States,East
U2569,Linda Cazamias,United States,Central
U1091,Edward Hooks,United States,East
U3589,Edward Hooks,United States,East
U9219,Helen Wasserman,United States,East
U2592,Lena Cacioppo,United States,East
U2482,Lena Cacioppo,United States,West
U8246,Raymond Buch,United States,West
U7550,Erin Smith,United States,West
U4880,Erin Smith,United States,West
U6705,Roger Demir,United States,West
U7293,Shahid Collister,United States,South
U2185,Giulietta Baptist,United States,West
U3958,Frank Preis,United States,West
U9928,Jay Fein,United States,West
U7599,Tom Prescott,United States,East
U9876,Rob Lucas,United States,East
U5905,Becky Pak,United States,East
U6385,Elizabeth Moffitt,United States,Central
U1135,Steve Chapman,United States,West
U6933,Eugene Moren,United States,West
U6197,Eugene Moren,United States,West
U3760,Eugene Moren,United States,West
U6858,George Zrebassa,United States,West
U5037,Paul Gonzalez,United States,West
U7374,Damala Kotsonis,United States,East
U9151,Sarah Jordon,United States,Central
U8388,Anna Gayman,United States,West
U8742,Anna Gayman,United States,East
U4787,Arthur Wiediger,United States,West
U1116,Tracy Collins,United States,West
U1871,Pierre Wener,United States,West
U7855,Gary Hansen,United States,Central
U2557,Logan Currie,United States,Central
U8222,Berenike Kampe,United States,West
U3793,Bill Shonely,United States,West
U8409,Andy Gerbode,United States,West
U7484,Steven Cartwright,United States,West
U7769,Steven Cartwright,United States,West
U5621,Christy Brittain,United States,South
U5139,Ruben Dartt,United States,South
U7861,Nat Carroll,United States,East
U4364,Nona Balk,United States,East
U2716,Joe Kamberova,United States,East
U4781,Joe Kamberova,United States,East
U2082,Joe Kamberova,United States,South
U4279,Logan Haushalter,United States,South
U9694,Logan Haushalter,United States,South
U4933,Logan Haushalter,United States,South
U3654,Bill Donatelli,United States,West
U9932,Sonia Cooley,United States,South
U9830,Sonia Cooley,United States,East
U5027,Michael Nguyen,United States,East
U9553,Muhammed Yedwab,United States,East
U2983,Carlos Soltero,United States,Central
U8701,Michael Chen,United States,Central
U7070,Shaun Chance,United States,Central
U1898,Karen Carlisle,United States,West
U2638,Sheri Gordon,United States,West
U6108,Sheri Gordon,United States,South
U2345,Tracy Blumstein,United States,East
U6433,Darrin Van Huff,United States,West
U9793,Jennifer Braxton,United States,West
U9143,Anna Häberlin,United States,West
U3615,Maria Zettner,United States,West
U9184,Jason Fortune-,United States,West
U8231,Jason Fortune-,United States,Central
U2135,David Smith,United States,South
U5214,David Smith,United States,South
U7626,David Smith,United States,South
U9562,Michael Kennedy,United States,East
U9840,Greg Guthrie,United States,South
U8205,Mike Caudle,United States,South
U3016,Muhammed Lee,United States,West
U6470,Alejandro Grove,United States,West
U8239,Alejandro Grove,United States,West
U3300,Alejandro Grove,United States,South
U8286,Alejandro Grove,United States,South
U4380,Alejandro Grove,United States,West
U3688,Alejandro Grove,United States,South
U5052,Alejandro Grove,United States,Central
U7096,Ted Trevino,United States,East
U6524,Larry Tron,United States,East
U9637,Dorothy Dickinson,United States,East
U9598,Dario Medina,United States,East
U7689,Shahid Hopkins,United States,East
U2311,Claudia Bergmann,United States,West
U3611,Claudia Bergmann,United States,East
U4640,Jason Gross,United States,East
U7357,Stewart Carmichael,United States,East
U7593,Stewart Carmichael,United States,East
U2591,Stewart Carmichael,United States,East
U3211,Logan Currie,United States,West
U3345,Mark Haberlin,United States,West
U6767,Mark Haberlin,United States,West
U1678,Mark Haberlin,United States,East
U2122,Roger Demir,United States,West
U2724,Bart Pistole,United States,West
U5397,Barry Französisch,United States,West
U7572,Victoria Pisteka,United States,Central
U6172,Victoria Pisteka,United States,Central
U8776,Ross DeVincentis,United States,Central
U9478,Sanjit Jacobs,United States,Central
U4263,Sanjit Jacobs,United States,Central
U4208,Lauren Leatherbury,United States,West
U5055,Lauren Leatherbury,United States,West
U3541,Liz Preis,United States,West
U6088,Liz Preis,United States,East
U5891,Alex Avila,United States,East
U8763,Alex Avila,United States,Central
U3603,Eugene Moren,United States,West
U2465,Quincy Jones,United States,West
U7110,Maria Etezadi,United States,Central
U7758,Maria Etezadi,United States,East
U5117,Maria Etezadi,United States,East
U7661,Maria Etezadi,United States,East
U4938,Christopher Schild,United States,West
U1533,Peter McVee,United States,West
U6511,Peter McVee,United States,West
U9636,Anna Andreadi,United States,West
U1125,Charlotte Melton,United States,West
U1731,Cindy Chapman,United States,West
U9750,Cindy Chapman,United States,West
U4333,Toby Carlisle,United States,Central
U2543,Toby Carlisle,United States,Central
U4330,Toby Carlisle,United States,West
U9825,Shahid Hopkins,United States,East
U3652,Shahid Hopkins,United States,South
U4871,John Lee,United States,Central
U6248,John Lee,United States,Central
U1825,John Lee,United States,Central
U8545,John Lee,United States,West
U5390,Maribeth Dona,United States,West
U4150,Clay Ludtke,United States,East
U3749,Scot Wooten,United States,South
U2450,Henry Goldwyn,United States,South
U4667,Bill Stewart,United States,Central
U7885,Bill Stewart,United States,Central
U6944,Craig Molinari,United States,Central
U9616,Elizabeth Moffitt,United States,East
U5973,Katharine Harms,United States,South
U3666,Katharine Harms,United States,South
U6444,Art Foster,United States,West
U7666,Daniel Lacy,United States,Central
U1387,Brian Dahlen,United States,Central
U1968,Rob Beeghly,United States,Central
U1639,Ross Baird,United States,Central
U4460,Tim Brockman,United States,Central
U6075,Tim Brockman,United States,West
U6476,Katherine Nockton,United States,West
U3379,Katherine Nockton,United States,Central
U9911,Rob Lucas,United States,Central
U6133,Rob Lucas,United States,Central
U1046,Rob Lucas,United States,Central
U8079,Frank Hawley,United States,West
U3149,Frank Hawley,United States,West
U8942,Frank Hawley,United States,East
U9043,Yana Sorensen,United States,South
U2167,Annie Thurman,United States,South
U2433,Annie Thurman,United States,East
U7027,Ed Jacobs,United States,Central
U5520,Kristen Hastings,United States,East
U3459,Kristen Hastings,United States,East
U9972,Kristen Hastings,United States,East
U1864,Mick Brown,United States,West
U6741,Dana Kaydos,United States,West
U9135,Dean Braden,United States,West
U6651,Dean Braden,United States,East
U6603,Christina VanderZanden,United States,Central
U8349,Christina VanderZanden,United States,Central
U9012,Grace Kelly,United States,Central
U1884,Joseph Airdo,United States,Central
U9762,Joseph Airdo,United States,Central
U8287,Joseph Airdo,United States,Central
U5909,Joseph Airdo,United States,West
U9986,Joseph Airdo,United States,Central
U5567,Neola Schneider,United States,Central
U3774,Sue Ann Reed,United States,Central
U1961,Brosina Hoffman,United States,East
U1765,Brosina Hoffman,United States,East
U1196,Shahid Collister,United States,South
U3330,Chris McAfee,United States,South
U2821,Jim Mitchum,United States,South
U7653,Richard Bierner,United States,South
U2472,Shirley Schmidt,United States,East
U4561,Eudokia Martin,United States,East
U7747,Katherine Hughes,United States,East
U5962,Katherine Hughes,United States,Central
U2916,Katherine Hughes,United States,Central
U1317,Katherine Hughes,United States,West
U1132,Dorothy Badders,United States,East
U3533,Laurel Beltran,United States,East
U6076,Laurel Beltran,United States,East
U5254,Carol Adams,United States,East
U8113,Fred Chung,United States,East
U4347,David Bremer,United States,South
U5826,John Murray,United States,South
U8445,Paul Stevenson,United States,South
U4427,Tony Chapman,United States,South
U9855,Cynthia Voltz,United States,East
U1838,Sonia Cooley,United States,East
U9412,Matt Abelman,United States,East
U2058,Matt Abelman,United States,East
U7413,Katherine Murray,United States,East
U7211,Katherine Murray,United States,East
U7265,Katherine Murray,United States,East
U9209,Shirley Daniels,United States,West
U5438,Ted Trevino,United States,South
U4082,Brenda Bowman,United States,East
U8573,Ricardo Sperren,United States,East
U4324,Arianne Irving,United States,West
U5550,Marc Crier,United States,West
U6086,Ben Ferrer,United States,Central
U9016,Ben Ferrer,United States,East
U8535,Ben Ferrer,United States,East
U9674,Andrew Allen,United States,West
U9584,Andrew Allen,United States,East
U9178,Andrew Allen,United States,East
U6292,Stuart Van,United States,East
U1593,Evan Henry,United States,West
U2165,Evan Henry,United States,West
U6635,John Lucas,United States,West
U2099,Peter Bühler,United States,West
U4194,Stefania Perrino,United States,West
U5992,Brooke Gillingham,United States,East
U5141,Brooke Gillingham,United States,West
U4578,Alex Russell,United States,West
U9487,Tony Sayre,United States,East
U1424,George Ashbrook,United States,East
U3101,John Dryer,United States,Central
U7774,Deirdre Greer,United States,Central
U6765,James Galang,United States,Central
U3729,Alex Grayson,United States,Central
U8460,Jay Fein,United States,Central
U9336,Christine Phan,United States,West
U4149,Christine Phan,United States,West
U1328,Christine Phan,United States,West
U7935,Carl Weiss,United States,Central
U6969,Ann Blume,United States,West
U7378,Stefania Perrino,United States,Central
U3393,Barry Gonzalez,United States,Central
U1777,Clay Cheatham,United States,Central
U7640,Frank Olsen,United States,Central
U2868,Brenda Bowman,United States,Central
U3915,Denny Ordway,United States,Central
U3684,Thomas Seio,United States,Central
U3627,Cindy Stewart,United States,Central
U3458,Susan Pistek,United States,Central
U1550,Cynthia Delaney,United States,West
U8647,Cynthia Delaney,United States,Central
U4636,Roy Französisch,United States,Central
U3756,Elpida Rittenbach,United States,West
U6007,Luke Weiss,United States,East
U2666,Jonathan Doherty,United States,West
U5205,Fred McMath,United States,West
U6323,Michael Paige,United States,West
U1004,Harold Ryan,United States,East
U9630,Barry Weirich,United States,East
U2698,Maurice Satty,United States,South
U2245,Sanjit Jacobs,United States,South
U5720,Sanjit Jacobs,United States,South
U2609,Sanjit Jacobs,United States,East
U3389,Sanjit Jacobs,United States,Central
U3727,Vivek Sundaresam,United States,Central
U3116,Vivek Sundaresam,United States,Central
U8787,Dave Kipp,United States,Central
U1389,Dave Kipp,United States,West
U9844,Dave Kipp,United States,South
U3040,Maureen Gastineau,United States,South
U9074,Dennis Pardue,United States,South
U1342,Paul Prost,United States,South
U5855,Paul Prost,United States,West
U7985,Craig Yedwab,United States,West
U5503,Craig Yedwab,United States,Central
U8671,Bart Watters,United States,Central
U2348,Cyra Reiten,United States,Central
U1181,Christina VanderZanden,United States,Central
U9302,Christina VanderZanden,United States,West
U6555,Annie Thurman,United States,West
U9202,Allen Goldenen,United States,East
U2978,Gene McClure,United States,East
U1087,Adam Shillingsburg,United States,East
U4063,Thomas Seio,United States,East
U5927,Sean Miller,United States,East
U4402,Laurel Workman,United States,East
U8843,Laurel Workman,United States,East
U2098,Toby Gnade,United States,East
U8491,Toby Gnade,United States,West
U6976,Dennis Bolton,United States,West
U8271,Daniel Byrd,United States,West
U7551,Daniel Byrd,United States,West
U7233,Damala Kotsonis,United States,Central
U9309,Evan Bailliet,United States,West
U3440,Daniel Raglin,United States,East
U6655,Lena Cacioppo,United States,Central
U5028,Lena Cacioppo,United States,Central
U7317,Lena Cacioppo,United States,Central
U2948,Lena Cacioppo,United States,Central
U8270,Jeremy Pistek,United States,Central
U8723,Trudy Schmidt,United States,West
U7187,Trudy Schmidt,United States,East
U2914,Nathan Mautz,United States,East
U2312,Eugene Hildebrand,United States,East
U6127,Dan Campbell,United States,West
U9695,Dan Campbell,United States,West
